id_bank_account,max_date,balance
46922,2023-03-08 23:00:00,-102.53
46923,2023-06-06 22:00:00,-163.13
46925,2023-06-06 22:00:00,662.64
46926,2023-03-09 23:00:00,1630.19
46928,2023-03-09 23:00:00,-413.29
46929,2023-03-05 23:00:00,0.54
46930,2023-03-07 23:00:00,64.19
46931,2023-03-09 23:00:00,-1476.99
46932,2023-03-09 23:00:00,975.27
46933,2023-06-06 22:00:00,521.12
46934,2023-03-09 23:00:00,-1179.51
46935,2023-03-09 23:00:00,298.81
46936,2023-03-09 23:00:00,-5.89
46937,2023-06-04 22:00:00,368.91
46938,2023-06-07 22:00:00,213.48
46939,2023-03-10 23:00:00,505.17
46941,2023-03-09 23:00:00,458.2
46942,2023-03-09 23:00:00,1043.29
46943,2023-03-10 23:00:00,-147.85
46944,2023-03-10 23:00:00,292.55
46945,2023-03-09 23:00:00,2.73
46946,2023-03-09 23:00:00,240.66
46947,2023-03-08 23:00:00,0.22
46948,2023-03-09 23:00:00,36.53
46949,2023-03-09 23:00:00,973.82
46950,2023-03-10 23:00:00,-97.25
46951,2023-03-09 23:00:00,-594.69
46952,2023-06-06 22:00:00,19127.26
46953,2023-06-08 22:00:00,448.44
46954,2023-06-07 22:00:00,921.16
46955,2023-06-04 22:00:00,20.0
46957,2023-03-05 23:00:00,-2251.12
46963,2023-06-07 22:00:00,1056.02
46969,2023-03-05 23:00:00,-2251.12
46971,2023-06-06 22:00:00,56.88
46972,2023-06-07 22:00:00,435.26
46973,2023-06-06 22:00:00,1597.78
46974,2023-06-06 22:00:00,3181.25
46975,2023-06-05 22:00:00,52.44
46976,2023-03-09 23:00:00,-19.72
46977,2023-03-10 23:00:00,-500.0
46978,2023-06-01 22:00:00,20.5
46979,2023-06-07 22:00:00,-605.37
46981,2023-06-07 22:00:00,-988.62
46983,2023-06-05 22:00:00,406.6
46985,2023-05-11 22:00:00,-677.83
46988,2023-07-30 22:00:00,4.32
46997,2023-03-09 23:00:00,-1654.33
47000,2023-03-09 23:00:00,-300.26
47004,2023-03-09 23:00:00,-761.54
47006,2024-03-04 23:00:00,339.41
47007,2023-03-10 23:00:00,121.74
47008,2023-03-09 23:00:00,-491.43
47009,2023-03-10 23:00:00,0.54
47010,2023-03-09 23:00:00,1404.66
47011,2023-06-08 22:00:00,-1319.54
47014,2023-03-09 23:00:00,664.79
47015,2023-03-10 23:00:00,389.24
47016,2023-06-07 22:00:00,5124.16
47017,2023-06-08 22:00:00,4869.82
47018,2023-03-09 23:00:00,169.65
47019,2023-03-09 23:00:00,-79.56
47020,2023-03-09 23:00:00,559.5
47021,2023-03-09 23:00:00,436.13
47023,2023-03-09 23:00:00,-421.97
47024,2023-03-08 23:00:00,90.45
47026,2023-03-09 23:00:00,-531.85
47027,2023-03-09 23:00:00,-1231.5
47028,2023-03-09 23:00:00,937.59
47029,2023-03-09 23:00:00,0.12
47031,2023-03-02 23:00:00,-87.31
47032,2023-03-09 23:00:00,118.63
47033,2024-03-03 23:00:00,770.49
47034,2023-03-09 23:00:00,-1220.42
47036,2023-03-09 23:00:00,-2988.62
47037,2023-06-04 22:00:00,1.03
47038,2023-06-09 22:00:00,571.87
47039,2023-03-09 23:00:00,-595.52
47040,2023-03-09 23:00:00,-41.02
47041,2023-03-10 23:00:00,-263.45
47042,2023-05-29 22:00:00,1625.16
47045,2023-03-09 23:00:00,817.92
47047,2023-03-09 23:00:00,-108.27
47048,2023-03-05 23:00:00,1597.59
47049,2023-06-08 22:00:00,216.17
47050,2023-03-09 23:00:00,-301.76
47052,2023-04-10 22:00:00,8.65
47053,2023-06-08 22:00:00,1030.85
47054,2023-06-08 22:00:00,1030.85
47055,2023-03-09 23:00:00,6369.66
47057,2023-03-09 23:00:00,1902.12
47058,2023-03-08 23:00:00,-582.98
47059,2023-06-08 22:00:00,358.82
47060,2023-03-09 23:00:00,-284.08
47062,2023-03-12 23:00:00,-350.51
47063,2023-03-12 23:00:00,-447.18
47065,2023-03-02 23:00:00,-77.13
47066,2023-03-09 23:00:00,-1303.01
47068,2023-03-11 23:00:00,196.67
47069,2023-03-11 23:00:00,-280.44
47070,2023-03-09 23:00:00,460.75
47072,2023-02-16 23:00:00,-3448.74
47073,2023-03-11 23:00:00,118.26
47074,2023-03-09 23:00:00,-81.6
47075,2023-03-09 23:00:00,-75.47
47076,2023-03-12 23:00:00,-893.42
47077,2023-03-12 23:00:00,406.28
47079,2023-03-09 23:00:00,-515.29
47080,2023-03-09 23:00:00,-693.37
47083,2023-06-08 22:00:00,-1106.99
47084,2023-03-12 23:00:00,-1513.89
47085,2023-03-12 23:00:00,68.05
47086,2023-03-12 23:00:00,-300.0
47088,2023-03-09 23:00:00,-594.17
47089,2023-03-12 23:00:00,-380.73
47090,2023-03-09 23:00:00,-71.48
47091,2023-03-06 23:00:00,79.9
47092,2023-03-09 23:00:00,-586.06
47093,2023-03-09 23:00:00,218.25
47094,2023-03-12 23:00:00,152.03
47095,2023-03-12 23:00:00,340.36
47097,2023-06-08 22:00:00,94.31
47105,2023-03-09 23:00:00,1.7
47107,2023-03-09 23:00:00,820.52
47108,2023-03-09 23:00:00,-582.7
47109,2023-03-12 23:00:00,-178.4
47110,2023-03-12 23:00:00,731.3
47111,2023-03-12 23:00:00,731.3
47112,2023-03-09 23:00:00,354.62
47113,2023-03-09 23:00:00,243.13
47114,2023-03-10 23:00:00,-378.11
47115,2023-06-08 22:00:00,50.56
47119,2023-03-13 23:00:00,769.62
47123,2023-03-12 23:00:00,688.1
47125,2023-03-12 23:00:00,-933.93
47126,2023-03-12 23:00:00,200.06
47127,2023-03-12 23:00:00,-521.19
47129,2023-03-07 23:00:00,-1141.33
47130,2023-03-09 23:00:00,1696.53
47132,2023-03-08 23:00:00,1757.41
47133,2023-03-12 23:00:00,-925.47
47134,2023-02-19 23:00:00,0.69
47135,2023-03-13 23:00:00,-624.39
47136,2023-03-13 23:00:00,1095.26
47137,2023-03-12 23:00:00,-689.34
47138,2023-03-13 23:00:00,-383.19
47139,2023-03-13 23:00:00,63.71
47140,2023-03-12 23:00:00,755.4
47141,2023-03-12 23:00:00,44.43
47143,2022-10-03 22:00:00,30.0
47144,2022-10-03 22:00:00,30.0
47145,2023-03-05 23:00:00,48.15
47146,2023-03-13 23:00:00,105.5
47147,2023-03-12 23:00:00,335.88
47148,2023-03-12 23:00:00,-1440.66
47149,2023-03-07 23:00:00,-1178.63
47150,2023-03-13 23:00:00,-423.56
47151,2023-03-13 23:00:00,-1855.77
47152,2023-03-09 23:00:00,-5.38
47154,2023-03-07 23:00:00,0.0
47155,2023-03-13 23:00:00,-578.92
47159,2023-03-12 23:00:00,3.26
47160,2023-03-13 23:00:00,-918.55
47161,2023-03-13 23:00:00,-881.93
47162,2023-03-08 23:00:00,-528.32
47163,2023-03-12 23:00:00,152.03
47164,2023-06-11 22:00:00,783.09
47165,2023-03-12 23:00:00,-331.32
47166,2023-03-12 23:00:00,-35.53
47171,2023-03-12 23:00:00,-331.32
47172,2023-03-12 23:00:00,-331.32
47173,2023-06-06 22:00:00,740.0
47174,2023-03-12 23:00:00,38.08
47175,2023-03-09 23:00:00,-1568.94
47176,2023-03-04 23:00:00,32.49
47177,2023-03-12 23:00:00,190.68
47180,2023-03-12 23:00:00,-582.67
47181,2023-03-13 23:00:00,-465.1
47182,2023-03-13 23:00:00,-224.4
47183,2023-03-09 23:00:00,-727.77
47184,2023-06-11 22:00:00,5084.86
47185,2023-06-06 22:00:00,1988.8
47186,2023-06-05 22:00:00,547.49
47187,2023-03-13 23:00:00,-124.47
47188,2023-03-13 23:00:00,112.02
47189,2023-03-12 23:00:00,1082.57
47190,2023-03-11 23:00:00,518.39
47191,2023-03-12 23:00:00,1082.57
47192,2023-03-11 23:00:00,518.39
47193,2023-03-13 23:00:00,-145.17
47194,2023-03-13 23:00:00,288.37
47195,2023-03-13 23:00:00,-2994.37
47196,2023-03-13 23:00:00,64.15
47197,2023-03-13 23:00:00,-2994.37
47198,2023-03-13 23:00:00,133.7
47199,2023-03-13 23:00:00,-973.48
47203,2023-03-13 23:00:00,333.32
47204,2023-03-13 23:00:00,685.3
47205,2023-03-12 23:00:00,-344.63
47206,2023-03-13 23:00:00,514.99
47207,2023-06-11 22:00:00,5.09
47208,2023-06-11 22:00:00,1485.19
47209,2023-06-11 22:00:00,32.92
47210,2023-02-08 23:00:00,0.0
47212,2023-03-13 23:00:00,-2075.1
47213,2023-03-13 23:00:00,49.85
47214,2023-03-13 23:00:00,549.61
47215,2023-03-14 23:00:00,32.28
47216,2023-03-13 23:00:00,-382.89
47217,2023-03-12 23:00:00,-102.36
47223,2023-03-12 23:00:00,-585.09
47224,2023-03-12 23:00:00,-271.22
47225,2023-03-13 23:00:00,-49.3
47226,2023-03-14 23:00:00,-4.36
47227,2023-03-14 23:00:00,-1658.38
47228,2023-03-13 23:00:00,72.63
47229,2023-03-14 23:00:00,-311.57
47230,2023-03-13 23:00:00,164.29
47231,2023-03-13 23:00:00,171.5
47232,2022-11-17 23:00:00,0.0
47233,2023-03-14 23:00:00,-435.5
47234,2023-03-14 23:00:00,-1013.77
47235,2023-03-05 23:00:00,0.0
47236,2023-03-14 23:00:00,-1439.05
47237,2023-03-13 23:00:00,-983.59
47238,2023-03-13 23:00:00,-114.33
47239,2023-03-05 23:00:00,-369.5
47240,2023-03-12 23:00:00,-2555.99
47242,2024-02-04 23:00:00,116.13
47246,2024-02-18 23:00:00,27.35
47252,2024-03-03 23:00:00,3593.39
47254,2023-03-13 23:00:00,-1800.07
47255,2023-03-09 23:00:00,-497.79
47256,2023-06-06 22:00:00,6252.87
47257,2023-06-11 22:00:00,2189.52
47258,2023-03-13 23:00:00,-1278.35
47259,2023-03-13 23:00:00,-1787.37
47260,2023-03-12 23:00:00,-1554.56
47261,2023-03-13 23:00:00,-1092.0
47262,2023-03-09 23:00:00,-5.6
47263,2023-03-13 23:00:00,180.69
47264,2023-03-13 23:00:00,-1800.07
47265,2023-03-12 23:00:00,-1554.56
47266,2023-03-13 23:00:00,-1787.37
47267,2023-03-13 23:00:00,-1278.35
47268,2023-03-14 23:00:00,-507.82
47269,2023-03-12 23:00:00,7164.45
47270,2023-03-09 23:00:00,4.39
47273,2023-05-01 22:00:00,1860.39
47276,2023-03-13 23:00:00,-298.97
47278,2023-03-12 23:00:00,-1309.26
47279,2023-03-14 23:00:00,-63.44
47280,2023-09-01 22:00:00,23769.72
47281,2023-03-12 23:00:00,-190.89
47282,2023-03-13 23:00:00,-577.63
47283,2023-03-12 23:00:00,61.71
47284,2023-03-14 23:00:00,1520.52
47285,2023-03-14 23:00:00,9.75
47286,2023-03-14 23:00:00,162.44
47287,2023-03-14 23:00:00,80.09
47289,2023-03-13 23:00:00,17.38
47291,2023-03-14 23:00:00,-938.09
47293,2023-03-14 23:00:00,-163.06
47294,2023-01-26 23:00:00,0.0
47295,2023-03-14 23:00:00,878.67
47296,2023-03-13 23:00:00,-568.84
47297,2023-03-13 23:00:00,-568.84
47298,2023-06-11 22:00:00,204.4
47299,2023-06-11 22:00:00,2170.02
47300,2023-06-11 22:00:00,62.13
47301,2023-03-14 23:00:00,-197.11
47302,2023-03-14 23:00:00,2105.26
47304,2023-03-05 23:00:00,2.22
47305,2023-03-12 23:00:00,188.5
47307,2023-06-04 22:00:00,7156.15
47308,2023-03-14 23:00:00,-1811.38
47309,2023-03-14 23:00:00,577.72
47310,2023-03-13 23:00:00,1.26
47311,2023-03-14 23:00:00,-540.66
47312,2023-03-14 23:00:00,-203.42
47313,2023-03-14 23:00:00,-678.49
47314,2023-03-14 23:00:00,-1179.25
47315,2023-03-14 23:00:00,-179.9
47316,2023-03-14 23:00:00,-678.49
47317,2023-03-14 23:00:00,-243.08
47319,2023-03-14 23:00:00,-935.09
47320,2023-03-14 23:00:00,-161.47
47321,2023-03-13 23:00:00,2053.33
47322,2023-03-09 23:00:00,0.2
47323,2023-03-14 23:00:00,-478.22
47324,2023-03-14 23:00:00,-1608.41
47325,2023-03-15 23:00:00,-318.04
47326,2023-03-15 23:00:00,-1124.32
47327,2023-03-13 23:00:00,-262.95
47329,2023-03-15 23:00:00,-1124.32
47330,2023-03-14 23:00:00,-414.98
47331,2023-03-14 23:00:00,-414.98
47332,2023-03-14 23:00:00,259.77
47333,2023-03-14 23:00:00,421.98
47334,2023-03-14 23:00:00,775.05
47335,2023-03-14 23:00:00,-667.88
47337,2023-03-09 23:00:00,-196.89
47338,2023-03-14 23:00:00,-562.75
47339,2023-03-14 23:00:00,555.94
47340,2023-03-15 23:00:00,41.97
47341,2023-03-15 23:00:00,36.39
47342,2023-03-14 23:00:00,8833.49
47343,2023-03-14 23:00:00,149.78
47345,2023-03-13 23:00:00,212.22
47347,2023-03-15 23:00:00,2259.17
47349,2023-03-14 23:00:00,149.78
47350,2023-03-15 23:00:00,-1566.51
47351,2023-06-12 22:00:00,75.64
47352,2023-06-11 22:00:00,411.89
47353,2022-10-24 22:00:00,0.0
47354,2023-06-12 22:00:00,35.93
47355,2023-03-13 23:00:00,139.43
47356,2023-03-14 23:00:00,-176.06
47357,2023-06-12 22:00:00,45509.3
47358,2023-03-15 23:00:00,-551.58
47359,2023-06-12 22:00:00,524.12
47360,2023-06-09 22:00:00,74.01
47362,2024-02-28 23:00:00,328.32
47365,2023-03-14 23:00:00,0.03
47366,2023-03-15 23:00:00,-709.86
47367,2023-03-15 23:00:00,-445.9
47369,2023-03-15 23:00:00,0.1
47370,2023-03-15 23:00:00,-394.43
47371,2023-03-15 23:00:00,-470.46
47374,2024-02-05 23:00:00,270.57
47375,2023-03-13 23:00:00,1.26
47376,2023-03-14 23:00:00,-540.66
47377,2023-06-13 22:00:00,-429.21
47378,2023-03-15 23:00:00,-939.79
47379,2023-03-16 23:00:00,1.05
47380,2023-06-14 22:00:00,402.6
47381,2023-05-26 22:00:00,6044.43
47382,2023-06-13 22:00:00,1035.94
47383,2023-06-12 22:00:00,137.76
47384,2023-06-11 22:00:00,70.92
47385,2023-06-09 22:00:00,175.2
47386,2023-03-15 23:00:00,-3152.63
47388,2023-03-16 23:00:00,-74.72
47390,2023-03-15 23:00:00,287.52
47391,2023-03-15 23:00:00,3237.63
47392,2023-03-13 23:00:00,-328.73
47394,2023-03-15 23:00:00,-695.46
47395,2023-06-13 22:00:00,1279.64
47396,2023-06-13 22:00:00,372.93
47397,2023-06-11 22:00:00,234.45
47398,2023-06-12 22:00:00,4786.45
47399,2023-03-15 23:00:00,605.63
47400,2023-03-15 23:00:00,256.33
47401,2023-03-15 23:00:00,214.73
47404,2023-03-15 23:00:00,-329.49
47407,2023-03-15 23:00:00,-707.79
47408,2023-03-16 23:00:00,-2082.77
47409,2023-03-02 23:00:00,70.81
47410,2023-03-15 23:00:00,1674.03
47411,2024-02-14 23:00:00,736.79
47414,2023-03-13 23:00:00,186.75
47415,2023-02-08 23:00:00,50.0
47416,2023-02-08 23:00:00,50.0
47417,2023-03-15 23:00:00,-52.98
47418,2023-03-15 23:00:00,82.39
47419,2023-03-15 23:00:00,424.66
47420,2023-06-13 22:00:00,0.0
47421,2023-06-13 22:00:00,-308.38
47422,2023-06-14 22:00:00,8992.85
47423,2023-03-15 23:00:00,70.74
47426,2023-03-15 23:00:00,-292.03
47429,2023-03-15 23:00:00,-596.84
47433,2023-03-15 23:00:00,164.86
47434,2023-03-16 23:00:00,-114.06
47435,2023-03-13 23:00:00,218.01
47436,2023-02-27 23:00:00,0.0
47437,2023-03-15 23:00:00,-987.86
47438,2023-03-14 23:00:00,-400.32
47439,2023-03-13 23:00:00,-202.42
47441,2023-06-08 22:00:00,1124.2
47443,2023-05-08 22:00:00,0.0
47444,2023-05-08 22:00:00,0.0
47445,2023-05-08 22:00:00,0.0
47447,2023-03-16 23:00:00,-959.87
47449,2023-06-15 22:00:00,786.87
47450,2023-06-13 22:00:00,47.43
47453,2023-03-16 23:00:00,602.05
47455,2023-05-30 22:00:00,14.88
47457,2023-03-16 23:00:00,-138.24
47458,2023-03-17 23:00:00,-122.82
47459,2024-03-03 23:00:00,11309.57
47468,2024-02-11 23:00:00,993.87
47471,2023-03-16 23:00:00,516.37
47472,2023-02-19 23:00:00,10.0
47473,2023-04-16 22:00:00,2287.33
47474,2023-02-19 23:00:00,10.0
47475,2023-03-16 23:00:00,-390.49
47476,2023-03-15 23:00:00,-719.4
47477,2023-03-12 23:00:00,0.0
47478,2023-03-12 23:00:00,0.0
47479,2023-03-16 23:00:00,-69.85
47480,2023-03-15 23:00:00,752.75
47481,2023-06-11 22:00:00,-36.16
47482,2023-03-16 23:00:00,-2498.75
47483,2023-03-16 23:00:00,-845.2
47484,2023-06-12 22:00:00,1.8
47485,2023-06-12 22:00:00,-1101.71
47486,2023-03-16 23:00:00,-344.47
47487,2023-03-16 23:00:00,1275.09
47490,2023-03-14 23:00:00,-28.21
47491,2023-03-16 23:00:00,-146.67
47492,2023-03-16 23:00:00,559.33
47493,2023-03-15 23:00:00,4.13
47494,2023-06-15 22:00:00,1699.27
47495,2023-06-15 22:00:00,2951.12
47497,2023-06-15 22:00:00,263.13
47498,2023-06-15 22:00:00,282.68
47499,2023-06-15 22:00:00,211.54
47500,2023-06-14 22:00:00,737.16
47501,2024-03-03 23:00:00,1402.96
47502,2023-03-16 23:00:00,290.76
47503,2023-03-16 23:00:00,-240.98
47504,2023-06-15 22:00:00,4687.18
47505,2023-06-14 22:00:00,22218.96
47506,2023-03-16 23:00:00,-875.68
47507,2023-03-13 23:00:00,-1918.01
47510,2023-03-16 23:00:00,1.86
47511,2023-03-16 23:00:00,251.73
47512,2023-03-17 23:00:00,-288.07
47513,2023-03-16 23:00:00,-586.01
47516,2024-03-03 23:00:00,13078.89
47519,2024-02-04 23:00:00,8368.43
47522,2023-06-13 22:00:00,0.0
47523,2023-03-15 23:00:00,1244.34
47524,2023-03-16 23:00:00,286.27
47525,2023-03-16 23:00:00,-1838.16
47526,2023-06-14 22:00:00,2337.71
47527,2023-03-16 23:00:00,104.16
47528,2023-03-17 23:00:00,1487.53
47531,2023-03-16 23:00:00,573.12
47532,2023-03-16 23:00:00,-827.61
47535,2023-03-17 23:00:00,177.51
47538,2023-05-10 22:00:00,131597.26
47542,2023-03-16 23:00:00,-303.45
47543,2023-03-16 23:00:00,1092.06
47544,2023-03-16 23:00:00,-1440.31
47545,2023-06-15 22:00:00,1826.52
47546,2023-03-14 23:00:00,675.21
47550,2023-03-16 23:00:00,64.08
47553,2023-03-16 23:00:00,304.15
47554,2023-03-15 23:00:00,30.49
47555,2023-03-16 23:00:00,-697.72
47556,2023-03-16 23:00:00,-470.29
47557,2023-03-16 23:00:00,174.74
47558,2023-03-16 23:00:00,488.66
47559,2023-03-17 23:00:00,-1255.45
47560,2023-03-19 23:00:00,-424.46
47561,2023-03-16 23:00:00,-519.3
47562,2023-03-16 23:00:00,188.9
47563,2023-12-12 23:00:00,2220.29
47564,2023-12-05 23:00:00,94.45
47565,2024-02-29 23:00:00,5851.42
47566,2023-03-14 23:00:00,236.88
47568,2023-06-13 22:00:00,0.0
47569,2023-03-16 23:00:00,-330.23
47570,2023-03-14 23:00:00,-6.61
47571,2023-06-15 22:00:00,709.88
47572,2023-03-13 23:00:00,4.0
47573,2023-03-16 23:00:00,-505.15
47575,2023-06-15 22:00:00,52.33
47576,2023-06-14 22:00:00,287.6
47577,2023-03-16 23:00:00,-485.36
47578,2023-03-16 23:00:00,-1.55
47579,2023-03-16 23:00:00,-1774.8
47580,2023-03-16 23:00:00,-1774.8
47581,2023-03-16 23:00:00,-1.55
47582,2023-03-19 23:00:00,4.16
47583,2023-03-14 23:00:00,-522.07
47586,2023-03-19 23:00:00,255.44
47587,2023-03-19 23:00:00,-226.06
47589,2023-03-19 23:00:00,-267.71
47590,2023-02-26 23:00:00,353.43
47591,2023-03-19 23:00:00,-2033.46
47592,2023-03-16 23:00:00,54.88
47593,2023-03-19 23:00:00,355.43
47595,2023-03-13 23:00:00,2.07
47597,2023-03-13 23:00:00,2.07
47598,2023-03-19 23:00:00,-2200.31
47599,2023-03-16 23:00:00,-364.9
47600,2023-03-16 23:00:00,-364.9
47601,2023-03-16 23:00:00,-1050.01
47602,2023-03-06 23:00:00,1.0
47603,2023-03-16 23:00:00,-822.36
47604,2023-06-16 22:00:00,-15037.3
47605,2023-06-14 22:00:00,1237.75
47606,2023-06-15 22:00:00,4650.16
47607,2023-06-15 22:00:00,12649.79
47608,2023-06-15 22:00:00,200.17
47609,2023-06-14 22:00:00,19.14
47610,2023-06-16 22:00:00,520.55
47611,2023-06-15 22:00:00,3154.19
47612,2023-03-16 23:00:00,-16.19
47614,2023-03-16 23:00:00,-2570.88
47616,2023-03-19 23:00:00,1291.01
47617,2023-06-11 22:00:00,0.0
47618,2023-06-14 22:00:00,335.43
47619,2023-05-24 22:00:00,4.75
47620,2023-03-19 23:00:00,-401.48
47621,2023-06-13 22:00:00,9551.9
47622,2023-03-19 23:00:00,1099.22
47623,2023-03-19 23:00:00,1549.22
47624,2023-03-19 23:00:00,1549.22
47625,2023-03-17 23:00:00,-147.41
47626,2023-03-19 23:00:00,-1918.01
47627,2023-03-19 23:00:00,-1180.53
47628,2023-06-15 22:00:00,587.68
47629,2023-03-19 23:00:00,-1785.6
47630,2023-03-20 23:00:00,-685.16
47631,2023-03-20 23:00:00,-1296.97
47632,2023-06-15 22:00:00,100.93
47633,2023-03-19 23:00:00,116.2
47634,2023-03-19 23:00:00,-150.0
47635,2023-03-19 23:00:00,-150.0
47636,2023-03-19 23:00:00,116.2
47638,2023-03-20 23:00:00,-483.6
47640,2023-06-15 22:00:00,5993.7
47641,2023-06-13 22:00:00,509.52
47642,2023-03-20 23:00:00,-192.12
47645,2023-03-20 23:00:00,-1041.76
47646,2023-08-30 22:00:00,694.08
47647,2023-03-14 23:00:00,0.0
47648,2023-03-16 23:00:00,1343.85
47649,2023-03-19 23:00:00,-449.85
47652,2023-03-19 23:00:00,-684.76
47653,2023-03-20 23:00:00,1265.13
47654,2023-03-19 23:00:00,172.36
47656,2023-03-19 23:00:00,-557.66
47657,2023-06-15 22:00:00,454.04
47658,2023-06-15 22:00:00,93.86
47659,2023-06-15 22:00:00,21529.46
47660,2023-03-06 23:00:00,5.95
47661,2023-03-19 23:00:00,-1474.33
47662,2023-03-18 23:00:00,1.78
47663,2023-03-20 23:00:00,118.14
47665,2023-03-19 23:00:00,-62.56
47666,2023-03-16 23:00:00,0.17
47667,2023-03-16 23:00:00,2013.04
47668,2023-03-19 23:00:00,-983.08
47673,2023-03-19 23:00:00,425.23
47676,2023-03-12 23:00:00,-6692.56
47678,2023-03-19 23:00:00,-3397.97
47684,2023-06-14 22:00:00,324.83
47685,2023-06-14 22:00:00,324.83
47686,2023-06-17 22:00:00,238.62
47687,2023-11-27 23:00:00,6376.87
47688,2023-03-01 23:00:00,55.0
47689,2023-03-20 23:00:00,-2980.66
47690,2023-03-16 23:00:00,-372.69
47691,2023-03-20 23:00:00,59.03
47692,2023-03-18 23:00:00,4.63
47693,2023-03-20 23:00:00,-449.88
47694,2023-03-20 23:00:00,11602.86
47695,2023-03-20 23:00:00,7.56
47696,2023-03-20 23:00:00,-1.91
47697,2023-03-20 23:00:00,-371.78
47698,2023-03-13 23:00:00,-1202.71
47699,2023-03-16 23:00:00,-696.16
47701,2024-02-15 23:00:00,0.0
47703,2023-03-21 23:00:00,95.83
47704,2023-03-20 23:00:00,2147.75
47705,2023-03-13 23:00:00,7.2
47706,2023-03-20 23:00:00,2572.91
47707,2023-03-16 23:00:00,-29.67
47708,2023-03-20 23:00:00,24.34
47709,2023-03-21 23:00:00,-972.52
47711,2023-08-10 22:00:00,980.56
47713,2023-03-21 23:00:00,1193.93
47714,2023-03-20 23:00:00,-1426.7
47715,2023-03-19 23:00:00,-199.47
47720,2023-03-20 23:00:00,-575.68
47721,2023-03-20 23:00:00,-2760.08
47722,2023-03-20 23:00:00,1201.56
47723,2023-03-20 23:00:00,-2692.7
47724,2023-03-19 23:00:00,-891.53
47726,2023-04-10 22:00:00,-2997.35
47727,2023-01-17 23:00:00,19.0
47729,2023-03-15 23:00:00,-396.53
47730,2023-03-21 23:00:00,-544.76
47731,2023-06-15 22:00:00,-904.54
47732,2023-06-18 22:00:00,-707.27
47733,2023-03-21 23:00:00,-691.43
47734,2023-03-21 23:00:00,-691.43
47735,2023-03-08 23:00:00,-53.74
47737,2023-03-19 23:00:00,810.36
47745,2023-03-20 23:00:00,-283.66
47747,2023-07-06 22:00:00,15.96
47748,2023-03-21 23:00:00,1092.73
47749,2023-03-21 23:00:00,532.65
47750,2023-03-20 23:00:00,-104.31
47751,2023-03-20 23:00:00,-130.0
47752,2023-03-21 23:00:00,2095.96
47753,2023-03-13 23:00:00,7.2
47754,2023-03-21 23:00:00,-607.25
47755,2023-03-19 23:00:00,381.4
47756,2023-03-20 23:00:00,-2051.03
47757,2023-03-07 23:00:00,2.2
47758,2023-03-21 23:00:00,27.2
47759,2023-03-20 23:00:00,267.0
47760,2023-03-21 23:00:00,2059.95
47761,2023-03-19 23:00:00,-273.79
47762,2023-03-21 23:00:00,-105.92
47764,2023-03-21 23:00:00,152.56
47766,2023-01-30 23:00:00,0.63
47767,2023-03-22 23:00:00,1151.74
47768,2023-03-21 23:00:00,27.2
47769,2023-03-07 23:00:00,2.2
47770,2023-03-21 23:00:00,27.2
47771,2023-03-07 23:00:00,2.2
47772,2023-05-21 22:00:00,216.64
47773,2023-03-16 23:00:00,-458.0
47774,2023-03-21 23:00:00,-938.66
47775,2023-03-21 23:00:00,-1831.93
47776,2023-03-21 23:00:00,-4094.47
47777,2023-03-19 23:00:00,-527.88
47778,2023-03-14 23:00:00,0.0
47779,2023-03-21 23:00:00,-862.56
47780,2023-03-14 23:00:00,0.0
47781,2023-03-21 23:00:00,-862.56
47782,2023-03-17 23:00:00,6.86
47783,2023-03-21 23:00:00,-65.1
47784,2023-02-26 23:00:00,150.0
47785,2023-03-22 23:00:00,1143.94
47786,2023-06-08 22:00:00,45.33
47788,2024-01-31 23:00:00,1000.0
47789,2023-03-21 23:00:00,-21.67
47793,2023-03-20 23:00:00,1161.37
47794,2023-03-20 23:00:00,0.51
47795,2023-03-22 23:00:00,-116.8
47796,2022-05-09 22:00:00,0.66
47797,2023-03-16 23:00:00,-1536.52
47798,2023-03-20 23:00:00,-581.51
47799,2023-03-13 23:00:00,98.0
47802,2023-03-20 23:00:00,-639.3
47803,2023-03-19 23:00:00,-277.47
47804,2023-03-20 23:00:00,0.0
47805,2023-03-21 23:00:00,-71.31
47808,2023-03-20 23:00:00,-742.92
47809,2023-10-30 23:00:00,1827.42
47810,2023-06-16 22:00:00,535.7
47811,2023-03-22 23:00:00,-172.67
47812,2023-03-21 23:00:00,-389.98
47813,2023-03-21 23:00:00,2064.94
47815,2023-03-02 23:00:00,0.0
47816,2023-03-21 23:00:00,2064.94
47817,2023-03-22 23:00:00,-1206.38
47818,2023-03-21 23:00:00,-527.73
47819,2023-03-20 23:00:00,-498.35
47820,2023-06-18 22:00:00,3291.72
47821,2023-06-19 22:00:00,860.56
47823,2023-03-21 23:00:00,-661.54
47824,2023-03-21 23:00:00,182.82
47825,2023-08-22 22:00:00,13.46
47826,2023-06-07 22:00:00,0.0
47827,2023-06-18 22:00:00,-153.58
47828,2023-06-12 22:00:00,108.77
47829,2023-06-11 22:00:00,81.84
47830,2023-06-04 22:00:00,15.0
47831,2023-06-19 22:00:00,-138.48
47832,2023-06-18 22:00:00,24466.24
47835,2023-03-22 23:00:00,-523.43
47836,2024-03-04 23:00:00,551.3
47837,2023-03-21 23:00:00,-1077.6
47838,2023-03-22 23:00:00,-437.24
47840,2023-06-20 22:00:00,417.63
47841,2023-06-18 22:00:00,1023.43
